Make,Model,Vehicle Class,Engine Size(L),Cylinders,Transmission,Fuel Type,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),CO2 Emissions(g/km),Gears,City_Hwy_Consumption_Ratio,Engine_Size_per_Cylinder,CO2_per_L100km,Vehicle_Size_Group,Fuel_Type_Label
BMW,X3 M40i,SUV - SMALL,3.0,6,AS,Z,11.3,8.7,10.1,28,235,8,1.299,0.5,23.27,SUV,Premium Gasoline
BMW,X4 xDrive30i,SUV - SMALL,2.0,4,AS,Z,10.0,8.2,9.2,31,215,8,1.22,0.5,23.37,SUV,Premium Gasoline
BMW,X4 M,SUV - SMALL,3.0,6,AS,Z,16.6,12.1,14.6,19,339,8,1.372,0.5,23.22,SUV,Premium Gasoline
BMW,X4 M Competition,SUV - SMALL,3.0,6,AS,Z,16.6,12.1,14.6,19,339,8,1.372,0.5,23.22,SUV,Premium Gasoline
BMW,X4 M40i,SUV - SMALL,3.0,6,AS,Z,11.3,8.7,10.1,28,235,8,1.299,0.5,23.27,SUV,Premium Gasoline
BMW,X5 xDrive50i,SUV - STANDARD,4.4,8,AS,Z,14.5,10.7,12.8,22,302,8,1.355,0.55,23.59,SUV,Premium Gasoline
BMW,X5 M50i,SUV - STANDARD,4.4,8,AS,Z,14.5,10.7,12.8,22,302,8,1.355,0.55,23.59,SUV,Premium Gasoline
BMW,X6 xDrive40i,SUV - STANDARD,3.0,6,AS,Z,11.7,9.1,10.5,27,245,8,1.286,0.5,23.33,SUV,Premium Gasoline
BMW,X6 M50i,SUV - STANDARD,4.4,8,AS,Z,14.5,10.7,12.8,22,302,8,1.355,0.55,23.59,SUV,Premium Gasoline
BMW,X7 xDrive50i,SUV - STANDARD,4.4,8,AS,Z,15.5,11.4,13.6,21,318,8,1.36,0.55,23.38,SUV,Premium Gasoline
BMW,X7 M50i,SUV - STANDARD,4.4,8,AS,Z,15.5,11.4,13.6,21,318,8,1.36,0.55,23.38,SUV,Premium Gasoline
BMW,Z4 sDrive30i,TWO-SEATER,2.0,4,AS,Z,9.5,7.4,8.5,33,200,8,1.284,0.5,23.53,Compact/Small,Premium Gasoline
BMW,Z4 M40i,TWO-SEATER,3.0,6,AS,Z,10.3,8.0,9.3,30,216,8,1.288,0.5,23.23,Compact/Small,Premium Gasoline
BUICK,Enclave AWD,SUV - STANDARD,3.6,6,A,X,13.6,9.6,11.8,24,277,9,1.417,0.6,23.47,SUV,Regular Gasoline
BUICK,Encore AWD,SUV - SMALL,1.4,4,AS,X,10.0,8.0,9.1,31,214,6,1.25,0.35,23.52,SUV,Regular Gasoline
BUICK,Encore GX,SUV - SMALL,1.2,3,AV,X,9.0,7.7,8.4,34,198,,1.169,0.4,23.57,SUV,Regular Gasoline
BUICK,Encore GX AWD,SUV - SMALL,1.3,3,A,X,9.0,8.0,8.5,33,199,9,1.125,0.433,23.41,SUV,Regular Gasoline
BUICK,Envision AWD,SUV - SMALL,2.0,4,A,Z,11.7,9.4,10.7,26,250,9,1.245,0.5,23.36,SUV,Premium Gasoline
BUICK,Regal,MID-SIZE,2.0,4,AS,Z,10.3,7.4,9.0,31,211,9,1.392,0.5,23.44,Mid-size,Premium Gasoline
BUICK,Regal AWD,MID-SIZE,3.6,6,AS,X,12.5,8.8,10.9,26,255,9,1.42,0.6,23.39,Mid-size,Regular Gasoline
CADILLAC,CT4,COMPACT,2.0,4,AS,Z,10.1,6.8,8.7,32,203,8,1.485,0.5,23.33,Compact/Small,Premium Gasoline
CADILLAC,CT4,COMPACT,2.7,4,AS,Z,11.5,8.0,9.9,29,232,10,1.438,0.675,23.43,Compact/Small,Premium Gasoline
CADILLAC,CT4 AWD,COMPACT,2.0,4,AS,Z,10.4,7.4,9.1,31,213,8,1.405,0.5,23.41,Compact/Small,Premium Gasoline
CADILLAC,CT4 AWD,COMPACT,2.7,4,AS,Z,11.7,8.4,10.2,28,238,10,1.393,0.675,23.33,Compact/Small,Premium Gasoline
CADILLAC,CT4-V,COMPACT,2.7,4,AS,Z,11.5,8.2,10.0,28,234,10,1.402,0.675,23.4,Compact/Small,Premium Gasoline
CADILLAC,CT4-V AWD,COMPACT,2.7,4,AS,Z,11.7,8.4,10.2,28,238,10,1.393,0.675,23.33,Compact/Small,Premium Gasoline
CADILLAC,CT5,MID-SIZE,2.0,4,AS,Z,10.4,7.3,9.0,31,209,10,1.425,0.5,23.22,Mid-size,Premium Gasoline
CADILLAC,CT5,MID-SIZE,3.0,6,AS,Z,12.6,9.1,11.0,26,256,10,1.385,0.5,23.27,Mid-size,Premium Gasoline
CADILLAC,CT5 AWD,MID-SIZE,2.0,4,AS,Z,11.0,7.7,9.5,30,221,10,1.429,0.5,23.26,Mid-size,Premium Gasoline
CADILLAC,CT5 AWD,MID-SIZE,3.0,6,AS,Z,13.3,9.3,11.5,25,268,10,1.43,0.5,23.3,Mid-size,Premium Gasoline
CADILLAC,CT5-V,MID-SIZE,3.0,6,AS,Z,13.1,9.1,11.3,25,263,10,1.44,0.5,23.27,Mid-size,Premium Gasoline
CADILLAC,CT5-V AWD,MID-SIZE,3.0,6,AS,Z,13.8,9.4,11.8,24,276,10,1.468,0.5,23.39,Mid-size,Premium Gasoline
CADILLAC,CT6 AWD,FULL-SIZE,3.6,6,AS,X,12.9,8.7,11.0,26,259,10,1.483,0.6,23.55,Mid-size,Regular Gasoline
CADILLAC,Escalade 4WD,SUV - STANDARD,6.2,8,A,Z,16.7,11.1,14.2,20,333,10,1.505,0.775,23.45,SUV,Premium Gasoline
CADILLAC,XT5,SUV - SMALL,2.0,4,AS,Z,11.0,8.3,9.8,29,227,9,1.325,0.5,23.16,SUV,Premium Gasoline
CADILLAC,XT5 AWD,SUV - SMALL,2.0,4,AS,Z,11.2,8.9,10.1,28,235,9,1.258,0.5,23.27,SUV,Premium Gasoline
CADILLAC,XT5 AWD,SUV - SMALL,3.6,6,AS,X,13.4,9.4,11.6,24,270,9,1.426,0.6,23.28,SUV,Regular Gasoline
CADILLAC,XT6 AWD,SUV - SMALL,3.6,6,AS,X,13.5,9.7,11.8,24,277,9,1.392,0.6,23.47,SUV,Regular Gasoline
CHEVROLET,Blazer,SUV - SMALL,2.0,4,A,X,11.0,8.3,9.8,29,225,9,1.325,0.5,22.96,SUV,Regular Gasoline
CHEVROLET,Blazer,SUV - SMALL,2.5,4,A,X,11.3,8.9,10.2,28,238,9,1.27,0.625,23.33,SUV,Regular Gasoline
CHEVROLET,Blazer AWD,SUV - SMALL,2.0,4,A,X,11.3,8.7,10.1,28,232,9,1.299,0.5,22.97,SUV,Regular Gasoline
CHEVROLET,Blazer AWD,SUV - SMALL,3.6,6,A,X,13.1,9.4,11.4,25,269,9,1.394,0.6,23.6,SUV,Regular Gasoline
CHEVROLET,Camaro,SUBCOMPACT,2.0,4,AS,Z,10.9,7.6,9.4,30,219,8,1.434,0.5,23.3,Compact/Small,Premium Gasoline
CHEVROLET,Camaro,SUBCOMPACT,3.6,6,AS,X,12.5,8.1,10.5,27,247,10,1.543,0.6,23.52,Compact/Small,Regular Gasoline
CHEVROLET,Camaro,SUBCOMPACT,3.6,6,M,X,14.3,9.0,11.9,24,280,6,1.589,0.6,23.53,Compact/Small,Regular Gasoline
CHEVROLET,Camaro SS,SUBCOMPACT,6.2,8,AS,Z,14.6,8.9,12.1,23,282,10,1.64,0.775,23.31,Compact/Small,Premium Gasoline
CHEVROLET,Camaro SS,SUBCOMPACT,6.2,8,M,Z,14.9,9.9,12.6,22,296,6,1.505,0.775,23.49,Compact/Small,Premium Gasoline
CHEVROLET,Camaro ZL1,SUBCOMPACT,6.2,8,M,Z,17.2,12.0,14.8,19,349,6,1.433,0.775,23.58,Compact/Small,Premium Gasoline
CHEVROLET,Colorado,PICKUP TRUCK - SMALL,2.5,4,A,X,12.1,9.2,10.8,26,252,6,1.315,0.625,23.33,Truck/Van,Regular Gasoline
CHEVROLET,Colorado,PICKUP TRUCK - SMALL,3.6,6,A,X,13.4,9.6,11.7,24,273,8,1.396,0.6,23.33,Truck/Van,Regular Gasoline
CHEVROLET,Colorado 4WD,PICKUP TRUCK - SMALL,2.5,4,A,X,12.6,9.7,11.3,25,265,6,1.299,0.625,23.45,Truck/Van,Regular Gasoline
CHEVROLET,Colorado 4WD,PICKUP TRUCK - SMALL,2.8,4,A,D,12.3,8.5,10.6,27,284,6,1.447,0.7,26.79,Truck/Van,Diesel
CHEVROLET,Corvette,TWO-SEATER,6.2,8,AS,Z,15.4,8.7,12.4,23,290,8,1.77,0.775,23.39,Compact/Small,Premium Gasoline
CHEVROLET,Equinox,SUV - SMALL,1.5,4,A,X,8.9,7.7,8.4,34,196,6,1.156,0.375,23.33,SUV,Regular Gasoline
CHEVROLET,Equinox AWD,SUV - SMALL,1.5,4,A,X,9.3,8.0,8.7,32,204,6,1.162,0.375,23.45,SUV,Regular Gasoline
CHEVROLET,Impala,FULL-SIZE,3.6,6,AS,X,12.8,8.5,10.9,26,255,6,1.506,0.6,23.39,Mid-size,Regular Gasoline
CHEVROLET,Impala,FULL-SIZE,3.6,6,AS,E,17.2,11.6,14.7,19,246,6,1.483,0.6,16.73,Mid-size,Ethanol (E85)
CHEVROLET,Malibu,MID-SIZE,1.5,4,AV,X,8.2,6.6,7.5,38,189,,1.242,0.375,25.2,Mid-size,Regular Gasoline
CHEVROLET,Silverado,PICKUP TRUCK - STANDARD,2.7,4,A,X,11.9,10.3,11.1,25,262,8,1.155,0.675,23.6,Truck/Van,Regular Gasoline
CHEVROLET,Silverado WT,PICKUP TRUCK - STANDARD,2.7,4,A,X,12.5,10.8,11.7,24,275,8,1.157,0.675,23.5,Truck/Van,Regular Gasoline
CHEVROLET,Silverado,PICKUP TRUCK - STANDARD,3.0,6,A,D,10.2,7.2,8.9,32,238,10,1.417,0.5,26.74,Truck/Van,Diesel
CHEVROLET,Silverado,PICKUP TRUCK - STANDARD,4.3,6,A,X,15.1,11.5,13.5,21,318,6,1.313,0.717,23.56,Truck/Van,Regular Gasoline
CHEVROLET,Silverado FFV,PICKUP TRUCK - STANDARD,5.3,8,A,X,16.0,12.6,14.4,20,339,6,1.27,0.662,23.54,Truck/Van,Regular Gasoline
CHEVROLET,Silverado FFV,PICKUP TRUCK - STANDARD,5.3,8,A,E,22.2,16.2,19.5,14,326,6,1.37,0.662,16.72,Truck/Van,Ethanol (E85)
CHEVROLET,Silverado,PICKUP TRUCK - STANDARD,5.3,8,A,X,13.9,10.1,12.2,23,286,8,1.376,0.662,23.44,Truck/Van,Regular Gasoline
CHEVROLET,Silverado WT 4WD,PICKUP TRUCK - STANDARD,2.7,4,A,X,12.7,11.0,12.0,24,280,8,1.155,0.675,23.33,Truck/Van,Regular Gasoline
CHEVROLET,Silverado 4WD,PICKUP TRUCK - STANDARD,3.0,6,A,D,10.4,8.0,9.4,30,252,10,1.3,0.5,26.81,Truck/Van,Diesel
CHEVROLET,Silverado 4WD,PICKUP TRUCK - STANDARD,4.3,6,A,X,15.7,12.0,14.1,20,331,6,1.308,0.717,23.48,Truck/Van,Regular Gasoline
CHEVROLET,Silverado 4WD Custom Trail Boss,PICKUP TRUCK - STANDARD,4.3,6,A,X,16.3,12.9,14.8,19,349,6,1.264,0.717,23.58,Truck/Van,Regular Gasoline
CHEVROLET,Silverado 4WD,PICKUP TRUCK - STANDARD,5.3,8,A,X,15.9,11.8,14.1,20,331,6,1.347,0.662,23.48,Truck/Van,Regular Gasoline
CHEVROLET,Silverado 4WD FFV,PICKUP TRUCK - STANDARD,5.3,8,A,X,16.6,13.0,15.0,19,350,6,1.277,0.662,23.33,Truck/Van,Regular Gasoline
CHEVROLET,Silverado 4WD FFV,PICKUP TRUCK - STANDARD,5.3,8,A,E,22.3,18.1,20.5,14,342,6,1.232,0.662,16.68,Truck/Van,Ethanol (E85)
CHEVROLET,Silverado 4WD Custom Trail Boss,PICKUP TRUCK - STANDARD,5.3,8,A,X,16.7,13.1,15.1,19,354,6,1.275,0.662,23.44,Truck/Van,Regular Gasoline
CHEVROLET,Silverado 4WD,PICKUP TRUCK - STANDARD,5.3,8,A,X,14.7,10.7,12.9,22,303,8,1.374,0.662,23.49,Truck/Van,Regular Gasoline
CHEVROLET,Silverado 4WD,PICKUP TRUCK - STANDARD,5.3,8,A,X,14.3,10.6,12.6,22,296,10,1.349,0.662,23.49,Truck/Van,Regular Gasoline
CHEVROLET,Silverado 4WD LT Trail Boss,PICKUP TRUCK - STANDARD,5.3,8,A,X,14.7,11.2,13.1,22,307,10,1.312,0.662,23.44,Truck/Van,Regular Gasoline
CHEVROLET,Silverado 4WD Custom Trail Boss,PICKUP TRUCK - STANDARD,6.2,8,A,Z,16.8,13.3,15.2,19,357,10,1.263,0.775,23.49,Truck/Van,Premium Gasoline
CHEVROLET,Silverado 4WD LT Trail Boss,PICKUP TRUCK - STANDARD,6.2,8,A,Z,15.7,12.4,14.2,20,332,10,1.266,0.775,23.38,Truck/Van,Premium Gasoline
CHEVROLET,Suburban 4WD,SUV - STANDARD,5.3,8,A,X,16.8,11.3,14.4,20,337,6,1.487,0.662,23.4,SUV,Regular Gasoline
CHEVROLET,Suburban 4WD FFV,SUV - STANDARD,5.3,8,A,X,16.8,11.3,14.4,20,337,6,1.487,0.662,23.4,SUV,Regular Gasoline
CHEVROLET,Suburban 4WD FFV,SUV - STANDARD,5.3,8,A,E,22.2,15.3,19.1,15,319,6,1.451,0.662,16.7,SUV,Ethanol (E85)
CHEVROLET,Suburban 4WD,SUV - STANDARD,6.2,8,A,Z,17.2,11.4,14.6,19,343,10,1.509,0.775,23.49,SUV,Premium Gasoline
CHEVROLET,Tahoe 4WD,SUV - STANDARD,5.3,8,A,X,16.0,11.2,13.8,20,325,6,1.429,0.662,23.55,SUV,Regular Gasoline
CHEVROLET,Tahoe 4WD FFV,SUV - STANDARD,5.3,8,A,X,16.0,11.2,13.8,20,325,6,1.429,0.662,23.55,SUV,Regular Gasoline
CHEVROLET,Tahoe 4WD,SUV - STANDARD,6.2,8,A,Z,16.5,10.9,13.9,20,327,10,1.514,0.775,23.53,SUV,Premium Gasoline
CHEVROLET,Traverse AWD,SUV - STANDARD,3.6,6,A,X,13.6,9.6,11.8,24,276,9,1.417,0.6,23.39,SUV,Regular Gasoline
CHEVROLET,Trax AWD,SUV - SMALL,1.4,4,AS,X,10.0,8.0,9.1,31,214,6,1.25,0.35,23.52,SUV,Regular Gasoline
CHRYSLER,Voyager (Stop-Start),MINIVAN,3.6,6,A,X,12.4,8.4,10.6,27,249,9,1.476,0.6,23.49,Truck/Van,Regular Gasoline
DODGE,Challenger (MDS),MID-SIZE,6.4,8,A,Z,15.8,9.6,13.0,22,305,8,1.646,0.8,23.46,Mid-size,Premium Gasoline
DODGE,Challenger AWD,MID-SIZE,3.6,6,A,X,12.8,8.7,11.0,26,258,8,1.471,0.6,23.45,Mid-size,Regular Gasoline
DODGE,Challenger Widebody (MDS),MID-SIZE,6.4,8,A,Z,15.8,9.6,13.0,22,305,8,1.646,0.8,23.46,Mid-size,Premium Gasoline
DODGE,Challenger Widebody (MDS),MID-SIZE,6.4,8,M,Z,16.7,10.4,13.9,20,325,6,1.606,0.8,23.38,Mid-size,Premium Gasoline
DODGE,Challenger SRT Hellcat Widebody,MID-SIZE,6.2,8,A,Z,18.6,11.2,15.3,18,358,8,1.661,0.775,23.4,Mid-size,Premium Gasoline
DODGE,Challenger SRT Hellcat Widebody,MID-SIZE,6.2,8,M,Z,18.1,11.4,15.1,19,352,6,1.588,0.775,23.31,Mid-size,Premium Gasoline
DODGE,Charger (MDS),FULL-SIZE,6.4,8,A,Z,15.8,9.6,13.0,22,305,8,1.646,0.8,23.46,Mid-size,Premium Gasoline
DODGE,Charger Widebody (MDS),FULL-SIZE,6.4,8,A,Z,15.8,9.6,13.0,22,305,8,1.646,0.8,23.46,Mid-size,Premium Gasoline
DODGE,Charger SRT Hellcat Widebody,FULL-SIZE,6.2,8,A,Z,19.0,11.5,15.6,18,368,8,1.652,0.775,23.59,Mid-size,Premium Gasoline
DODGE,Grand Caravan,MINIVAN,3.6,6,A,X,13.7,9.4,11.8,24,276,6,1.457,0.6,23.39,Truck/Van,Regular Gasoline
FORD,EcoSport,SUV - SMALL,1.0,3,AS,X,8.6,8.1,8.4,34,197,6,1.062,0.333,23.45,SUV,Regular Gasoline
FORD,EcoSport AWD,SUV - SMALL,2.0,4,AS,X,10.2,8.1,9.2,31,216,6,1.259,0.5,23.48,SUV,Regular Gasoline
FORD,Edge,SUV - SMALL,2.0,4,A,X,11.2,8.1,9.8,29,229,8,1.383,0.5,23.37,SUV,Regular Gasoline
FORD,Edge AWD,SUV - SMALL,2.0,4,A,X,11.4,8.3,10.0,28,233,8,1.373,0.5,23.3,SUV,Regular Gasoline
FORD,Edge AWD,SUV - SMALL,2.7,6,AS,X,12.5,9.2,11.0,26,258,8,1.359,0.45,23.45,SUV,Regular Gasoline
FORD,Escape,SUV - SMALL,1.5,3,A,X,8.6,7.1,7.9,36,185,8,1.211,0.5,23.42,SUV,Regular Gasoline
FORD,Escape AWD,SUV - SMALL,1.5,3,A,X,8.9,7.6,8.3,34,196,8,1.171,0.5,23.61,SUV,Regular Gasoline
FORD,Escape AWD,SUV - SMALL,2.0,4,AS,X,10.4,7.5,9.1,31,213,8,1.387,0.5,23.41,SUV,Regular Gasoline
FORD,Escape Hybrid,SUV - SMALL,2.5,4,AV,X,5.4,6.3,5.8,49,136,,0.857,0.625,23.45,SUV,Regular Gasoline
FORD,Escape Hybrid AWD,SUV - SMALL,2.5,4,AV,X,5.5,6.4,5.9,48,139,,0.859,0.625,23.56,SUV,Regular Gasoline
FORD,Expedition 4X4,SUV - STANDARD,3.5,6,AS,X,14.1,10.6,12.5,23,294,10,1.33,0.583,23.52,SUV,Regular Gasoline
FORD,Expedition MAX 4X4,SUV - STANDARD,3.5,6,AS,X,14.7,11.2,13.1,22,308,10,1.312,0.583,23.51,SUV,Regular Gasoline
FORD,Explorer AWD,SUV - STANDARD,2.3,4,AS,X,11.6,8.7,10.3,27,241,10,1.333,0.575,23.4,SUV,Regular Gasoline
FORD,Explorer AWD,SUV - STANDARD,3.0,6,AS,X,13.3,9.8,11.8,24,278,10,1.357,0.5,23.56,SUV,Regular Gasoline
FORD,Explorer Hybrid AWD,SUV - STANDARD,3.3,6,AS,X,10.1,9.0,9.6,29,225,10,1.122,0.55,23.44,SUV,Regular Gasoline
FORD,F-150,PICKUP TRUCK - STANDARD,2.7,6,AS,X,12.0,8.9,10.6,27,249,10,1.348,0.45,23.49,Truck/Van,Regular Gasoline
FORD,F-150,PICKUP TRUCK - STANDARD,3.0,6,AS,D,11.1,8.3,9.8,29,264,10,1.337,0.5,26.94,Truck/Van,Diesel
FORD,F-150 (LT Tire Pkg),PICKUP TRUCK - STANDARD,3.0,6,AS,D,11.1,8.3,9.8,29,264,10,1.337,0.5,26.94,Truck/Van,Diesel
FORD,F-150 FFV,PICKUP TRUCK - STANDARD,3.3,6,AS,X,12.1,9.3,10.8,26,254,6,1.301,0.55,23.52,Truck/Van,Regular Gasoline
FORD,F-150 FFV,PICKUP TRUCK - STANDARD,3.3,6,AS,E,16.6,12.6,14.8,19,245,6,1.317,0.55,16.55,Truck/Van,Ethanol (E85)
FORD,F-150,PICKUP TRUCK - STANDARD,3.5,6,AS,X,14.3,10.7,12.7,22,298,10,1.336,0.583,23.46,Truck/Van,Regular Gasoline
FORD,F-150 FFV,PICKUP TRUCK - STANDARD,5.0,8,AS,X,14.3,10.6,12.6,22,297,10,1.349,0.625,23.57,Truck/Van,Regular Gasoline
FORD,F-150 FFV,PICKUP TRUCK - STANDARD,5.0,8,AS,E,20.0,14.8,17.6,16,293,10,1.351,0.625,16.65,Truck/Van,Ethanol (E85)
FORD,F-150 FFV (LT Tire Pkg),PICKUP TRUCK - STANDARD,5.0,8,AS,X,14.4,11.2,13.0,22,305,10,1.286,0.625,23.46,Truck/Van,Regular Gasoline
FORD,F-150 FFV (LT Tire Pkg),PICKUP TRUCK - STANDARD,5.0,8,AS,E,20.0,14.9,17.7,16,294,10,1.342,0.625,16.61,Truck/Van,Ethanol (E85)
FORD,F-150 FFV (Payload Pkg),PICKUP TRUCK - STANDARD,5.0,8,AS,X,15.1,11.8,13.6,21,319,10,1.28,0.625,23.46,Truck/Van,Regular Gasoline
FORD,F-150 FFV (Payload Pkg),PICKUP TRUCK - STANDARD,5.0,8,AS,E,19.9,15.8,18.0,16,300,10,1.259,0.625,16.67,Truck/Van,Ethanol (E85)
FORD,F-150 4X4,PICKUP TRUCK - STANDARD,2.7,6,AS,X,13.1,10.2,11.8,24,277,10,1.284,0.45,23.47,Truck/Van,Regular Gasoline
FORD,F-150 4X4,PICKUP TRUCK - STANDARD,3.0,6,AS,D,11.9,9.4,10.8,26,290,10,1.266,0.5,26.85,Truck/Van,Diesel
FORD,F-150 4X4 XL/XLT,PICKUP TRUCK - STANDARD,3.0,6,AS,D,11.3,8.5,10.0,28,270,10,1.329,0.5,27.0,Truck/Van,Diesel
FORD,F-150 FFV 4X4,PICKUP TRUCK - STANDARD,3.3,6,AS,X,12.9,10.2,11.7,24,274,6,1.265,0.55,23.42,Truck/Van,Regular Gasoline
FORD,F-150 FFV 4X4,PICKUP TRUCK - STANDARD,3.3,6,AS,E,17.6,13.8,15.9,18,265,6,1.275,0.55,16.67,Truck/Van,Ethanol (E85)
FORD,F-150 4X4,PICKUP TRUCK - STANDARD,3.5,6,AS,X,14.6,10.9,13.0,22,304,10,1.339,0.583,23.38,Truck/Van,Regular Gasoline
FORD,F-150 FFV 4X4,PICKUP TRUCK - STANDARD,5.0,8,AS,X,15.1,11.6,13.5,21,317,10,1.302,0.625,23.48,Truck/Van,Regular Gasoline
FORD,F-150 FFV 4X4,PICKUP TRUCK - STANDARD,5.0,8,AS,E,20.3,14.7,17.8,16,296,10,1.381,0.625,16.63,Truck/Van,Ethanol (E85)
FORD,Fusion,MID-SIZE,1.5,4,AS,X,10.0,7.0,8.7,32,203,6,1.429,0.375,23.33,Mid-size,Regular Gasoline
FORD,Fusion Hybrid,MID-SIZE,2.0,4,AV,X,5.5,5.7,5.6,50,131,,0.965,0.5,23.39,Mid-size,Regular Gasoline
FORD,GT,TWO-SEATER,3.5,6,AM,Z,19.8,12.8,16.6,17,393,7,1.547,0.583,23.67,Compact/Small,Premium Gasoline
FORD,Mustang,SUBCOMPACT,2.3,4,M,X,11.2,7.9,9.7,29,226,6,1.418,0.575,23.3,Compact/Small,Regular Gasoline
FORD,Mustang,SUBCOMPACT,5.0,8,M,X,16.1,9.9,13.3,21,312,6,1.626,0.625,23.46,Compact/Small,Regular Gasoline
FORD,Mustang Bullitt,SUBCOMPACT,5.0,8,M,X,16.4,10.2,13.6,21,319,6,1.608,0.625,23.46,Compact/Small,Regular Gasoline
FORD,Mustang Convertible,SUBCOMPACT,2.3,4,AS,X,11.8,8.4,10.3,27,242,10,1.405,0.575,23.5,Compact/Small,Regular Gasoline
FORD,Mustang Convertible (Performance Pkg),SUBCOMPACT,2.3,4,AS,X,11.8,8.7,10.4,27,244,10,1.356,0.575,23.46,Compact/Small,Regular Gasoline
FORD,Mustang Convertible,SUBCOMPACT,2.3,4,M,X,11.8,8.4,10.3,27,240,6,1.405,0.575,23.3,Compact/Small,Regular Gasoline
FORD,Mustang Convertible (Performance Pkg),SUBCOMPACT,2.3,4,M,X,12.1,9.1,10.7,26,252,6,1.33,0.575,23.55,Compact/Small,Regular Gasoline
FORD,Mustang Convertible,SUBCOMPACT,5.0,8,AS,X,15.4,9.7,12.9,22,303,10,1.588,0.625,23.49,Compact/Small,Regular Gasoline
FORD,Shelby GT350 Mustang,SUBCOMPACT,5.2,8,M,Z,17.1,11.4,14.5,19,342,6,1.5,0.65,23.59,Compact/Small,Premium Gasoline
FORD,Shelby GT500 Mustang,SUBCOMPACT,5.2,8,AM,Z,19.9,12.7,16.7,17,392,7,1.567,0.65,23.47,Compact/Small,Premium Gasoline
FORD,T-150 Wagon FFV,VAN - PASSENGER,3.5,6,AS,X,16.2,12.3,14.5,19,340,10,1.317,0.583,23.45,Truck/Van,Regular Gasoline
FORD,T-150 Wagon FFV,VAN - PASSENGER,3.5,6,AS,E,21.5,16.2,19.1,15,316,10,1.327,0.583,16.54,Truck/Van,Ethanol (E85)
FORD,T-150 Wagon FFV 4WD,VAN - PASSENGER,3.5,6,AS,X,16.7,12.8,15.0,19,352,10,1.305,0.583,23.47,Truck/Van,Regular Gasoline
FORD,T-150 Wagon FFV 4WD,VAN - PASSENGER,3.5,6,AS,E,22.1,16.8,19.8,14,328,10,1.315,0.583,16.57,Truck/Van,Ethanol (E85)
FORD,Transit Connect Van LWB,SPECIAL PURPOSE VEHICLE,2.0,4,AS,X,9.8,8.8,9.3,30,219,8,1.114,0.5,23.55,Other,Regular Gasoline
FORD,Transit Connect Van LWB,SPECIAL PURPOSE VEHICLE,2.5,4,AS,X,12.0,8.8,10.6,27,247,6,1.364,0.625,23.3,Other,Regular Gasoline
GENESIS,G70 AWD,COMPACT,2.0,4,AS,Z,11.4,8.6,10.2,28,238,8,1.326,0.5,23.33,Compact/Small,Premium Gasoline
GENESIS,G70 AWD,COMPACT,3.3,6,AS,Z,14.1,9.5,12.0,24,284,8,1.484,0.55,23.67,Compact/Small,Premium Gasoline
GENESIS,G90 AWD,FULL-SIZE,3.3,6,AS,Z,13.6,9.5,11.8,24,280,8,1.432,0.55,23.73,Mid-size,Premium Gasoline
GENESIS,G90 AWD,FULL-SIZE,5.0,8,AS,Z,15.4,10.2,13.1,22,311,8,1.51,0.625,23.74,Mid-size,Premium Gasoline
GMC,Acadia,SUV - STANDARD,2.0,4,A,X,11.0,8.3,9.8,29,225,9,1.325,0.5,22.96,SUV,Regular Gasoline
GMC,Acadia,SUV - STANDARD,2.5,4,A,X,11.3,8.9,10.2,28,238,9,1.27,0.625,23.33,SUV,Regular Gasoline
GMC,Acadia,SUV - STANDARD,3.6,6,A,X,12.6,8.8,10.9,26,257,9,1.432,0.6,23.58,SUV,Regular Gasoline
GMC,Acadia AWD,SUV - STANDARD,2.0,4,A,X,11.3,8.7,10.1,28,232,9,1.299,0.5,22.97,SUV,Regular Gasoline
GMC,Acadia AWD,SUV - STANDARD,3.6,6,A,X,13.1,9.4,11.4,25,269,9,1.394,0.6,23.6,SUV,Regular Gasoline
GMC,Canyon,PICKUP TRUCK - SMALL,2.5,4,A,X,12.1,9.2,10.8,26,252,6,1.315,0.625,23.33,Truck/Van,Regular Gasoline
GMC,Canyon,PICKUP TRUCK - SMALL,3.6,6,A,X,13.4,9.6,11.7,24,273,8,1.396,0.6,23.33,Truck/Van,Regular Gasoline
GMC,Canyon 4WD,PICKUP TRUCK - SMALL,2.5,4,A,X,12.6,9.7,11.3,25,265,6,1.299,0.625,23.45,Truck/Van,Regular Gasoline
GMC,Canyon 4WD,PICKUP TRUCK - SMALL,2.8,4,A,D,12.3,8.5,10.6,27,284,6,1.447,0.7,26.79,Truck/Van,Diesel
GMC,Sierra,PICKUP TRUCK - STANDARD,2.7,4,A,X,11.9,10.3,11.1,25,262,8,1.155,0.675,23.6,Truck/Van,Regular Gasoline
GMC,Sierra WT,PICKUP TRUCK - STANDARD,2.7,4,A,X,12.5,10.8,11.7,24,275,8,1.157,0.675,23.5,Truck/Van,Regular Gasoline
GMC,Sierra,PICKUP TRUCK - STANDARD,3.0,6,A,D,10.2,7.8,9.1,31,245,10,1.308,0.5,26.92,Truck/Van,Diesel
GMC,Sierra,PICKUP TRUCK - STANDARD,4.3,6,A,X,15.1,11.5,13.5,21,318,6,1.313,0.717,23.56,Truck/Van,Regular Gasoline
